language,serieId,setId,setName,cardNumber,cardId,cardName,reason
ja,swsh,swsh12,Silver Tempest,138,swsh12-138,Lugia V,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,078,swsh12-078,Reuniclus,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,169,swsh12-169,V Guard Energy,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,029,swsh12-029,Talonflame,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,TG07,swsh12-TG07,Rockruff,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,TG22,swsh12-TG22,Blissey V,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,TG16,swsh12-TG16,Zeraora V,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,038,swsh12-038,Wailord,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,178,swsh12-178,Mawile V,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,069,swsh12-069,Gardevoir,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,129,swsh12-129,Dratini,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,139,swsh12-139,Lugia VSTAR,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,079,swsh12-079,Elgyem,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,168,swsh12-168,Regenerative Energy,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,028,swsh12-028,Fletchinder,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,TG06,swsh12-TG06,Malamar,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,TG12,swsh12-TG12,Kricketune V,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,TG26,swsh12-TG26,Professor Burnet,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,148,swsh12-148,Rufflet,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,008,swsh12-008,Serperior VSTAR,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,119,swsh12-119,Metagross,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,059,swsh12-059,Radiant Alakazam,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,049,swsh12-049,Pikachu,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,109,swsh12-109,Croagunk,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,018,swsh12-018,Ninetales,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,158,swsh12-158,Gym Trainer,SERIE_MISSING
ja,swsh,swsh12,Silver Tempest,TG02,swsh12-TG02,Milotic,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG42,swsh12.5-GG42,Zeraora VMAX,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG13,swsh12.5-GG13,Diancie,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG27,swsh12.5-GG27,Swablu,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,099,swsh12.5-099,Zamazenta VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,089,swsh12.5-089,Aggron,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG66,swsh12.5-GG66,Roxanne,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG37,swsh12.5-GG37,Simisear VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG03,swsh12.5-GG03,Magmortar,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG52,swsh12.5-GG52,Hisuian Samurott VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG23,swsh12.5-GG23,Dunsparce,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG17,swsh12.5-GG17,Thievul,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG46,swsh12.5-GG46,Deoxys VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG56,swsh12.5-GG56,Hisuian Zoroark VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG07,swsh12.5-GG07,Keldeo,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG33,swsh12.5-GG33,Poochyena,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG62,swsh12.5-GG62,Grant,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG22,swsh12.5-GG22,Ditto,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG16,swsh12.5-GG16,Absol,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG47,swsh12.5-GG47,Hatterene VMAX,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG57,swsh12.5-GG57,Adaman,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG06,swsh12.5-GG06,Manaphy,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG32,swsh12.5-GG32,Paras,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG63,swsh12.5-GG63,Irida,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG43,swsh12.5-GG43,Zeraora VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG12,swsh12.5-GG12,Deoxys,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG26,swsh12.5-GG26,Riolu,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,098,swsh12.5-098,Zamazenta V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,088,swsh12.5-088,Lairon,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG67,swsh12.5-GG67,Origin Forme Palkia VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG36,swsh12.5-GG36,Entei V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG02,swsh12.5-GG02,Kricketune,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG53,swsh12.5-GG53,Hoopa V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,145,swsh12.5-145,Trekking Shoes,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG48,swsh12.5-GG48,Zacian V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,005,swsh12.5-005,Tangrowth,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,114,swsh12.5-114,Regigigas VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG19,swsh12.5-GG19,Altaria,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,054,swsh12.5-054,Zeraora VMAX,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,093,swsh12.5-093,Bisharp,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,060,swsh12.5-060,Mew V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,120,swsh12.5-120,Greedent V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,031,swsh12.5-031,Wailmer,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,021,swsh12.5-021,Entei,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,130,swsh12.5-130,Friends in Hisui,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,070,swsh12.5-070,Baltoy,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,083,swsh12.5-083,Hoopa,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG09,swsh12.5-GG09,Toxtricity,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,044,swsh12.5-044,Luxray,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,104,swsh12.5-104,Duraludon VMAX,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG58,swsh12.5-GG58,Cheren's Care,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,015,swsh12.5-015,Grubbin,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,155,swsh12.5-155,Lightning Energy,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,097,swsh12.5-097,Zamazenta,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,035,swsh12.5-035,Luvdisc,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,064,swsh12.5-064,Tapu Lele,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG29,swsh12.5-GG29,Bidoof,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,124,swsh12.5-124,Bede,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,110,swsh12.5-110,Starly,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,050,swsh12.5-050,Heliolisk,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,141,swsh12.5-141,Rare Candy,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,001,swsh12.5-001,Oddish,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,011,swsh12.5-011,Cherubi,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,151,swsh12.5-151,Volo,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,040,swsh12.5-040,Shinx,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,100,swsh12.5-100,Rayquaza V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,134,swsh12.5-134,Leon,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,074,swsh12.5-074,Lycanroc,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG39,swsh12.5-GG39,Lumineon V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,025,swsh12.5-025,Volcarona,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG68,swsh12.5-GG68,Origin Forme Dialga VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,087,swsh12.5-087,Aron,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,096,swsh12.5-096,Zacian VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,034,swsh12.5-034,Snorunt,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG28,swsh12.5-GG28,Duskull,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,065,swsh12.5-065,Hatterene V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,125,swsh12.5-125,Crushing Hammer,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,111,swsh12.5-111,Bidoof,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,051,swsh12.5-051,Radiant Charjabug,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,140,swsh12.5-140,Raihan,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,010,swsh12.5-010,Kricketot,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,150,swsh12.5-150,Professor's Research,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,041,swsh12.5-041,Luxio,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,101,swsh12.5-101,Rayquaza VMAX,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,135,swsh12.5-135,Lost Vacuum,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG38,swsh12.5-GG38,Suicune V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,075,swsh12.5-075,Koffing,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG69,swsh12.5-GG69,Giratina VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,024,swsh12.5-024,Larvesta,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,086,swsh12.5-086,Scizor,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,144,swsh12.5-144,Switch,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,004,swsh12.5-004,Tangela,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG49,swsh12.5-GG49,Drapion V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,115,swsh12.5-115,Shaymin,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,055,swsh12.5-055,Zeraora VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG18,swsh12.5-GG18,Magnezone,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,092,swsh12.5-092,Pawniard,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,061,swsh12.5-061,Girafarig,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,121,swsh12.5-121,Wooloo,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,030,swsh12.5-030,Galarian Mr. Mime,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,160,swsh12.5-160,Pikachu,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,020,swsh12.5-020,Radiant Charizard,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,131,swsh12.5-131,Friends in Sinnoh,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,071,swsh12.5-071,Riolu,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,082,swsh12.5-082,Dragalge,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,045,swsh12.5-045,Rotom V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG08,swsh12.5-GG08,Electivire,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,105,swsh12.5-105,Radiant Eternatus,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,014,swsh12.5-014,Leafeon VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG59,swsh12.5-GG59,Colress's Experiment,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,154,swsh12.5-154,Water Energy,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,066,swsh12.5-066,Hatterene VMAX,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,126,swsh12.5-126,Digging Duo,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,037,swsh12.5-037,Kyogre V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,095,swsh12.5-095,Zacian V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,143,swsh12.5-143,Sky Seal Stone,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,003,swsh12.5-003,Bellossom,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,112,swsh12.5-112,Chatot,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,052,swsh12.5-052,Zeraora,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,042,swsh12.5-042,Luxio,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,102,swsh12.5-102,Rayquaza VMAX,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,013,swsh12.5-013,Leafeon V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,153,swsh12.5-153,Fire Energy,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,085,swsh12.5-085,Galarian Perrserker,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,027,swsh12.5-027,Salandit,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,136,swsh12.5-136,Nessa,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,076,swsh12.5-076,Absol,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,116,swsh12.5-116,Stoutland V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,056,swsh12.5-056,Pincurchin,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,147,swsh12.5-147,Elesa's Sparkle,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,007,swsh12.5-007,Sunkern,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,033,swsh12.5-033,Corphish,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,062,swsh12.5-062,Lunatone,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,122,swsh12.5-122,Dubwool,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,091,swsh12.5-091,Pawniard,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,081,swsh12.5-081,Skrelp,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,132,swsh12.5-132,Great Ball,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,072,swsh12.5-072,Pancham,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,023,swsh12.5-023,Simisear VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,017,swsh12.5-017,Calyrex,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,157,swsh12.5-157,Fighting Energy,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,046,swsh12.5-046,Rotom VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,106,swsh12.5-106,Tauros,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,117,swsh12.5-117,Yungoos,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,057,swsh12.5-057,Exeggcute,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,146,swsh12.5-146,Ultra Ball,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,006,swsh12.5-006,Scyther,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,032,swsh12.5-032,Wailord,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,063,swsh12.5-063,Dusclops,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,123,swsh12.5-123,Bea,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,090,swsh12.5-090,Metang,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,080,swsh12.5-080,Pangoro,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,133,swsh12.5-133,Hop,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,073,swsh12.5-073,Rockruff,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,022,swsh12.5-022,Simisear V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,016,swsh12.5-016,Zarude,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,156,swsh12.5-156,Psychic Energy,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,047,swsh12.5-047,Emolga,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,107,swsh12.5-107,Ditto,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,067,swsh12.5-067,Enamorus,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,127,swsh12.5-127,Energy Retrieval,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,036,swsh12.5-036,Kyogre,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,094,swsh12.5-094,Zacian,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,142,swsh12.5-142,Rescue Carrier,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,002,swsh12.5-002,Gloom,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,113,swsh12.5-113,Regigigas V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,053,swsh12.5-053,Zeraora V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,043,swsh12.5-043,Luxray,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,103,swsh12.5-103,Duraludon V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,012,swsh12.5-012,Carnivine,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,152,swsh12.5-152,Grass Energy,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,084,swsh12.5-084,Galarian Meowth,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,026,swsh12.5-026,Volcanion,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,137,swsh12.5-137,Poké Ball,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,077,swsh12.5-077,Purrloin,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG21,swsh12.5-GG21,Hisuian Goodra,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG70,swsh12.5-GG70,Arceus VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,149,swsh12.5-149,Friends in Sinnoh,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG44,swsh12.5-GG44,Mewtwo VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,009,swsh12.5-009,Yanmega,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,118,swsh12.5-118,Gumshoos,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG15,swsh12.5-GG15,Solrock,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,058,swsh12.5-058,Exeggutor,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG05,swsh12.5-GG05,Lapras,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,048,swsh12.5-048,Eelektrik,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,108,swsh12.5-108,Eevee V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG54,swsh12.5-GG54,Zamazenta V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,019,swsh12.5-019,Charizard VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,159,swsh12.5-159,Metal Energy,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG60,swsh12.5-GG60,Cynthia's Ambition,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG31,swsh12.5-GG31,Turtwig,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG11,swsh12.5-GG11,Lunatone,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG40,swsh12.5-GG40,Glaceon VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,039,swsh12.5-039,Shinx,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,068,swsh12.5-068,Graveler,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG25,swsh12.5-GG25,Bibarel,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,128,swsh12.5-128,Energy Search,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,138,swsh12.5-138,Pokémon Catcher,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,078,swsh12.5-078,Liepard,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG35,swsh12.5-GG35,Leafeon VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,029,swsh12.5-029,Seel,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG64,swsh12.5-GG64,Melony,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG50,swsh12.5-GG50,Darkrai VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG01,swsh12.5-GG01,Hisuian Voltorb,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG10,swsh12.5-GG10,Mew,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG41,swsh12.5-GG41,Raikou V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,038,swsh12.5-038,Glaceon V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG24,swsh12.5-GG24,Miltank,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,069,swsh12.5-069,Solrock,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,129,swsh12.5-129,Energy Switch,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,139,swsh12.5-139,Potion,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG34,swsh12.5-GG34,Mareep,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,079,swsh12.5-079,Krokorok,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG65,swsh12.5-GG65,Raihan,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,028,swsh12.5-028,Salazzle,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG51,swsh12.5-GG51,Hisuian Samurott V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG20,swsh12.5-GG20,Latias,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,148,swsh12.5-148,Friends in Hisui,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,008,swsh12.5-008,Yanma,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG45,swsh12.5-GG45,Deoxys VMAX,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,119,swsh12.5-119,Oranguru,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,059,swsh12.5-059,Mewtwo,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG14,swsh12.5-GG14,Comfey,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,049,swsh12.5-049,Helioptile,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG04,swsh12.5-GG04,Oricorio,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,109,swsh12.5-109,Snorlax,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,018,swsh12.5-018,Charizard V,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG55,swsh12.5-GG55,Regigigas VSTAR,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,158,swsh12.5-158,Darkness Energy,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG61,swsh12.5-GG61,Gardenia's Vigor,SERIE_MISSING
ja,swsh,swsh12.5,Crown Zenith,GG30,swsh12.5-GG30,Pikachu,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,219,sv01-219,Bombirdier,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,188,sv01-188,Potion,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,099,sv01-099,Dachsbun,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,248,sv01-248,Iron Treads ex,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,258,sv01-258,Basic Fighting Energy,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,089,sv01-089,Drifloon,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,198,sv01-198,Youngster,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,209,sv01-209,Pawmot,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,229,sv01-229,Banette ex,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,239,sv01-239,Penny,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,228,sv01-228,Gardevoir ex,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,238,sv01-238,Miriam,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,189,sv01-189,Professor's Research,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,218,sv01-218,Mabosstiff,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,098,sv01-098,Fidough,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,249,sv01-249,Arven,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,088,sv01-088,Banette ex,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,208,sv01-208,Pachirisu,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,199,sv01-199,Tarountula,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,227,sv01-227,Miraidon ex,SERIE_MISSING
ja,sv,sv01,Scarlet & Violet,145,sv01-145,Blissey,SERIE_MISSING
